,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
460,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,9,7.0,65,Loris CAPIROSSI,ITA,Rizla Suzuki MotoGP,Suzuki,165.6,+40.673
461,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,10,6.0,15,Alex DE ANGELIS,RSM,San Carlo Honda Gresini,Honda,165.2,+46.010
462,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,11,5.0,33,Marco MELANDRI,ITA,Hayate Racing Team,Kawasaki,164.5,+57.777
463,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,12,4.0,24,Toni ELIAS,SPA,San Carlo Honda Gresini,Honda,165.6,+59.774
464,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,13,3.0,59,Sete GIBERNAU,SPA,Grupo Francisco Hernando,Ducati,164.0,+1'05.366
465,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,14,2.0,88,Niccolo CANEPA,ITA,Pramac Racing,Ducati,163.7,+1'09.897
466,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,15,1.0,72,Yuki TAKAHASHI,JPN,Scot Racing Team MotoGP,Honda,163.7,+1'09.930
467,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,16,0.0,41,Gabor TALMACSI,HUN,Scot Racing Team MotoGP,Honda,162.7,+1'25.099
468,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,crash,0.0,36,Mika KALLIO,FIN,Pramac Racing,Ducati,165.7,1 Lap
469,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,crash,0.0,4,Andrea DOVIZIOSO,ITA,Repsol Honda Team,Honda,166.6,16 Laps
470,2009,NED,ALICE TT ASSEN - TT Circuit Assen,MotoGP,RAC,"June,27,2009",Dry,30º,24º,48%,crash,0.0,3,Dani PEDROSA,SPA,Repsol Honda Team,Honda,165.5,22 Laps
471,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,1,25.0,4,Hiroshi AOYAMA,JPN,Scot Racing Team 250cc,Honda,161.0,40'44.008
472,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,2,20.0,40,Hector BARBERA,SPA,Pepe World Team,Aprilia,160.7,+4.424
473,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,3,16.0,58,Marco SIMONCELLI,ITA,Metis Gilera,Gilera,160.3,+10.339
474,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,4,13.0,41,Aleix ESPARGARO,SPA,Balatonring Team,Aprilia,160.3,+11.383
475,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,5,11.0,15,Roberto LOCATELLI,ITA,Metis Gilera,Gilera,160.3,+11.596
476,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,6,10.0,6,Alex DEBON,SPA,Aeropuerto-Castello-Blusens,Aprilia,160.1,+14.265
477,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,7,9.0,17,Karel ABRAHAM,CZE,Cardion AB Motoracing,Aprilia,159.9,+17.982
478,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,8,8.0,55,Hector FAUBEL,SPA,Valencia CF - Honda SAG,Honda,159.8,+19.012
479,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,9,7.0,14,Ratthapark WILAIROT,THA,Thai Honda PTT SAG,Honda,159.7,+20.926
480,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,10,6.0,35,Raffaele DE ROSA,ITA,Scot Racing Team 250cc,Honda,159.7,+21.033
481,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,11,5.0,63,Mike DI MEGLIO,FRA,Mapfre Aspar Team 250cc,Aprilia,158.9,+32.128
482,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,12,4.0,52,Lukas PESEK,CZE,Auto Kelly - CP,Aprilia,158.3,+41.329
483,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,13,3.0,25,Alex BALDOLINI,ITA,WTR San Marino Team,Aprilia,156.8,+1'05.321
484,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,14,2.0,53,Valentin DEBISE,FRA,CIP Moto - GP250,Honda,156.4,+1'12.451
485,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,15,1.0,10,Imre TOTH,HUN,Team Toth Aprilia,Aprilia,153.8,1 Lap
486,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,16,0.0,56,Vladimir LEONOV,RUS,Viessmann Kiefer Racing,Aprilia,153.4,1 Lap
487,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,19,Alvaro BAUTISTA,SPA,Mapfre Aspar Team,Aprilia,161.4,2 Laps
488,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,8,Bastien CHESAUX,SWI,Racing Team Germany,Honda,154.9,5 Laps
489,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,7,Axel PONS,SPA,Pepe World Team,Aprilia,147.5,8 Laps
490,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,54,Toby MARKHAM,GBR,C&L Racing,Honda,149.8,10 Laps
491,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,80,Stevie BONSEY,USA,Milar - Juegos Lucky,Aprilia,150.0,11 Laps
492,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,75,Mattia PASINI,ITA,Team Toth Aprilia,Aprilia,149.2,11 Laps
493,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,12,Thomas LUTHI,SWI,Emmi - Caffe Latte,Aprilia,159.3,14 Laps
494,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,16,Jules CLUZEL,FRA,Matteoni Racing,Aprilia,157.4,19 Laps
495,2009,NED,ALICE TT ASSEN - TT Circuit Assen,250cc,RAC,"June,27,2009",Dry,26º,22º,63%,crash,0.0,48,Shoya TOMIZAWA,JPN,CIP Moto - GP250,Honda,,0 Lap
496,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,1,25.0,33,Sergio GADEA,SPA,Bancaja Aspar Team 125cc,Aprilia,153.7,39'07.577
497,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,2,20.0,60,Julian SIMON,SPA,Bancaja Aspar Team 125cc,Aprilia,153.6,+0.901
498,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,3,16.0,38,Bradley SMITH,GBR,Bancaja Aspar Team 125cc,Aprilia,152.9,+12.356
499,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,4,13.0,29,Andrea IANNONE,ITA,Ongetta Team I.S.P.A.,Aprilia,152.9,+12.400
500,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,5,11.0,18,Nicolas TEROL,SPA,Jack & Jones Team,Aprilia,153.7,+20.078
501,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,6,10.0,17,Stefan BRADL,GER,Viessmann Kiefer Racing,Aprilia,152.3,+20.468
502,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,7,9.0,94,Jonas FOLGER,GER,Ongetta Team I.S.P.A.,Aprilia,152.3,+20.755
503,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,8,8.0,24,Simone CORSI,ITA,Fontana Racing,Aprilia,152.3,+21.263
504,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,9,7.0,44,Pol ESPARGARO,SPA,Derbi Racing Team,Derbi,152.3,+21.558
505,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,10,6.0,93,Marc MARQUEZ,SPA,Red Bull KTM Moto Sport,KTM,152.2,+21.941
506,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,11,5.0,6,Joan OLIVE,SPA,Derbi Racing Team,Derbi,152.1,+23.605
507,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,12,4.0,7,Efren VAZQUEZ,SPA,Derbi Racing Team,Derbi,151.8,+28.406
508,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,13,3.0,77,Dominique AEGERTER,SWI,Ajo Interwetten,Derbi,149.8,+1'00.312
509,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,14,2.0,85,Marvin FRITZ,GER,LHF-Project Racing,Honda,149.8,+1'00.355
510,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,15,1.0,8,Lorenzo ZANETTI,ITA,Ongetta Team I.S.P.A.,Aprilia,149.8,+1'00.615
511,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,16,0.0,39,Luis SALOM,SPA,Jack & Jones Team,Aprilia,149.8,+1'00.629
512,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,17,0.0,73,Takaaki NAKAGAMI,JPN,Ongetta Team I.S.P.A.,Aprilia,149.8,+1'00.997
513,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,18,0.0,82,Michael VAN DER MARK,NED,Dutch Racing Team,Honda,149.8,+1'01.030
514,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,19,0.0,53,Jasper IWEMA,NED,Racing Team Germany,Honda,149.3,+1'08.795
515,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,20,0.0,69,Lukas SEMBERA,CZE,Matteoni Racing,Aprilia,149.3,+1'09.076
516,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,21,0.0,14,Johann ZARCO,FRA,WTR San Marino Team,Aprilia,148.9,+1'14.817
517,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,22,0.0,86,Karel PESEK,CZE,Pesek Team,Derbi,148.0,+1'30.729
518,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,23,0.0,87,Luca MARCONI,ITA,CBC Corse,Aprilia,147.0,+1'46.244
519,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,24,0.0,83,Pepijn BIJSTERBOSCH,NED,Racing Team Bijsterbosch,Honda,146.4,1 Lap
520,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,25,0.0,10,Luca VITALI,ITA,CBC Corse,Aprilia,146.1,1 Lap
521,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,crash,0.0,12,Esteve RABAT,SPA,Blusens Aprilia,Aprilia,152.0,11 Laps
522,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,crash,0.0,71,Tomoyoshi KOYAMA,JPN,Loncin Racing,Loncin,134.3,13 Laps
523,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,crash,0.0,16,Cameron BEAUBIER,USA,Red Bull KTM Moto Sport,KTM,135.9,17 Laps
524,2009,NED,ALICE TT ASSEN - TT Circuit Assen,125cc,RAC,"June,27,2009",Dry,24º,21º,65%,crash,0.0,11,Sandro CORTESE,GER,Ajo Interwetten,Derbi,150.8,18 Laps
